mouse_ensembl_gene,expected,observed,p,q,gene
ENSMUSG00000021816,0.5663207096460523,1,0.4323899965009572,1.0,Ppp3cb
ENSMUSG00000021819,0.5663207096460523,0,1.0,1.0,Zswim8
ENSMUSG00000021820,0.5663207096460523,0,1.0,1.0,Camk2g
ENSMUSG00000021822,0.5663207096460523,0,1.0,1.0,Plau
ENSMUSG00000021823,0.5663207096460523,2,0.11094069651718114,1.0,Vcl
ENSMUSG00000021824,0.5663207096460523,0,1.0,1.0,Ap3m1
ENSMUSG00000021830,0.520501882004786,2,0.09648396017258255,1.0,Txndc16
ENSMUSG00000021831,0.520501882004786,0,1.0,1.0,Ero1l
ENSMUSG00000021832,0.520501882004786,0,1.0,1.0,Psmc6
ENSMUSG00000021835,0.5663207096460523,0,1.0,1.0,Bmp4
ENSMUSG00000021838,0.5663207096460523,0,1.0,1.0,Samd4
ENSMUSG00000021840,0.5663207096460523,0,1.0,1.0,Mapk1ip1l
ENSMUSG00000021843,0.5663207096460523,0,1.0,1.0,Ktn1
ENSMUSG00000021846,0.573651722068655,0,1.0,1.0,Peli2
ENSMUSG00000021848,0.5663207096460523,0,1.0,1.0,Otx2
ENSMUSG00000021850,0.5663207096460523,0,1.0,1.0,ccdc198
ENSMUSG00000021852,0.5663207096460523,0,1.0,1.0,Slc35f4
ENSMUSG00000021866,0.573651722068655,1,0.43653593694915777,1.0,Anxa11
ENSMUSG00000021868,0.573651722068655,0,1.0,1.0,Ppif
ENSMUSG00000021870,0.573651722068655,2,0.11330380685624099,1.0,Slmap
ENSMUSG00000021872,0.2749129658475982,0,1.0,1.0,Rnase10
ENSMUSG00000021876,0.2749129658475982,0,1.0,1.0,Rnase4
ENSMUSG00000021877,0.573651722068655,0,1.0,1.0,Arf4
ENSMUSG00000021879,0.573651722068655,1,0.43653593694915777,1.0,Dnah12
ENSMUSG00000021880,0.2749129658475982,0,1.0,1.0,Rnase6
ENSMUSG00000021884,0.573651722068655,0,1.0,1.0,Hacl1
ENSMUSG00000021886,0.5626552034347511,0,1.0,1.0,Gpr65
ENSMUSG00000021890,0.573651722068655,0,1.0,1.0,Eaf1
ENSMUSG00000021891,0.573651722068655,0,1.0,1.0,Mettl6
ENSMUSG00000021892,0.573651722068655,1,0.43653593694915777,1.0,Sh3bp5
ENSMUSG00000021893,0.573651722068655,1,0.43653593694915777,1.0,Capn7
ENSMUSG00000021895,0.573651722068655,7,2.4604209740711366e-06,0.0002930805622794598,Arhgef3
ENSMUSG00000021898,0.573651722068655,0,1.0,1.0,Asb14
ENSMUSG00000021900,0.573651722068655,0,1.0,1.0,Btd
ENSMUSG00000021901,0.573651722068655,0,1.0,1.0,Bap1
ENSMUSG00000021902,0.573651722068655,0,1.0,1.0,Phf7
ENSMUSG00000021903,0.573651722068655,0,1.0,1.0,Galnt15
ENSMUSG00000021904,0.573651722068655,0,1.0,1.0,Sema3g
ENSMUSG00000021905,0.573651722068655,0,1.0,1.0,Dph3
ENSMUSG00000021906,0.573651722068655,2,0.11330380685624099,1.0,Oxnad1
ENSMUSG00000021907,0.573651722068655,1,0.43653593694915777,1.0,Msmb
ENSMUSG00000021910,0.573651722068655,0,1.0,1.0,Nisch
ENSMUSG00000021911,0.573651722068655,0,1.0,1.0,Parg
ENSMUSG00000021913,0.573651722068655,0,1.0,1.0,Ogdhl
ENSMUSG00000021916,0.573651722068655,0,1.0,1.0,Glt8d1
ENSMUSG00000021917,0.573651722068655,0,1.0,1.0,Spcs1
ENSMUSG00000021918,0.573651722068655,0,1.0,1.0,Nek4
ENSMUSG00000021919,0.573651722068655,0,1.0,1.0,Chat
ENSMUSG00000021922,0.573651722068655,0,1.0,1.0,Itih4
ENSMUSG00000021928,0.2749129658475982,0,1.0,1.0,Ebpl
ENSMUSG00000021929,0.2749129658475982,0,1.0,1.0,Kpna3
ENSMUSG00000021930,0.2749129658475982,0,1.0,1.0,Spryd7
ENSMUSG00000021932,0.2749129658475982,2,0.03152736507714968,0.5364969178257425,Rnaseh2b
ENSMUSG00000021936,0.573651722068655,1,0.43653593694915777,1.0,Mapk8
ENSMUSG00000021938,0.2749129658475982,0,1.0,1.0,Pspc1
ENSMUSG00000021939,0.2749129658475982,0,1.0,1.0,Ctsb
ENSMUSG00000021940,0.573651722068655,0,1.0,1.0,Ptpn20
ENSMUSG00000021943,0.573651722068655,0,1.0,1.0,Gdf10
ENSMUSG00000021944,0.2749129658475982,0,1.0,1.0,Gata4
ENSMUSG00000021945,0.2749129658475982,2,0.03152736507714968,0.5364969178257425,Zmym2
ENSMUSG00000021947,0.2749129658475982,0,1.0,1.0,Cryl1
ENSMUSG00000021948,0.573651722068655,0,1.0,1.0,Prkcd
ENSMUSG00000021950,0.573651722068655,0,1.0,1.0,Anxa8
ENSMUSG00000021951,0.2749129658475982,0,1.0,1.0,Eef1akmt1
ENSMUSG00000021952,0.2749129658475982,1,0.2403617651821572,1.0,Xpo4
ENSMUSG00000021957,0.573651722068655,0,1.0,1.0,Tkt
ENSMUSG00000021958,0.2749129658475982,0,1.0,1.0,Pinx1
ENSMUSG00000021959,0.2749129658475982,0,1.0,1.0,Lats2
ENSMUSG00000021961,0.2749129658475982,0,1.0,1.0,4930578I06Rik
ENSMUSG00000021962,0.573651722068655,0,1.0,1.0,Dcp1a
ENSMUSG00000021963,0.2749129658475982,1,0.2403617651821572,1.0,Sap18
ENSMUSG00000021965,0.2749129658475982,1,0.2403617651821572,1.0,Ska3
ENSMUSG00000021967,0.2749129658475982,0,1.0,1.0,Mrpl57
ENSMUSG00000021969,0.2749129658475982,0,1.0,1.0,Zdhhc20
ENSMUSG00000021972,0.2749129658475982,2,0.03152736507714968,0.5364969178257425,Hmbox1
ENSMUSG00000021973,0.2749129658475982,1,0.2403617651821572,1.0,Micu2
ENSMUSG00000021974,0.2749129658475982,0,1.0,1.0,Fgf9
ENSMUSG00000021975,0.2749129658475982,0,1.0,1.0,Ints9
ENSMUSG00000021978,0.2749129658475982,0,1.0,1.0,Extl3
ENSMUSG00000021981,0.2749129658475982,2,0.03152736507714968,0.5364969178257425,Cab39l
ENSMUSG00000021982,0.2749129658475982,1,0.2403617651821572,1.0,Cdadc1
ENSMUSG00000021983,0.2749129658475982,1,0.2403617651821572,1.0,Atp8a2
ENSMUSG00000021986,0.2749129658475982,0,1.0,1.0,Amer2
ENSMUSG00000021987,0.2749129658475982,0,1.0,1.0,Mtmr6
ENSMUSG00000021990,0.2749129658475982,0,1.0,1.0,Spata13
ENSMUSG00000021991,0.573651722068655,10,6.320318644092347e-10,2.7103106425529007e-07,Cacna2d3
ENSMUSG00000021993,0.2749129658475982,0,1.0,1.0,Mipep
ENSMUSG00000021994,0.573651722068655,0,1.0,1.0,Wnt5a
ENSMUSG00000021996,0.573651722068655,0,1.0,1.0,Esd
ENSMUSG00000021997,0.573651722068655,0,1.0,1.0,Lrrc63
ENSMUSG00000021998,0.573651722068655,1,0.43653593694915777,1.0,Lcp1
ENSMUSG00000021999,0.573651722068655,2,0.11330380685624099,1.0,Cpb2
ENSMUSG00000022000,0.573651722068655,1,0.43653593694915777,1.0,Zc3h13
ENSMUSG00000022002,0.573651722068655,1,0.43653593694915777,1.0,Erich6b
ENSMUSG00000022003,0.573651722068655,1,0.43653593694915777,1.0,Slc25a30
ENSMUSG00000022008,0.573651722068655,1,0.43653593694915777,1.0,Gpalpp1
ENSMUSG00000022009,0.573651722068655,1,0.43653593694915777,1.0,Nufip1
ENSMUSG00000022010,0.573651722068655,1,0.43653593694915777,1.0,Tsc22d1
ENSMUSG00000022012,0.573651722068655,8,1.7496006378480958e-07,2.9713762119810282e-05,Enox1
ENSMUSG00000022013,0.573651722068655,2,0.11330380685624099,1.0,Dnajc15
ENSMUSG00000022014,0.573651722068655,1,0.43653593694915777,1.0,Epsti1
ENSMUSG00000022015,0.573651722068655,0,1.0,1.0,Tnfsf11
ENSMUSG00000022016,0.5663207096460523,3,0.01991899867616174,0.38435548033210987,Akap11
ENSMUSG00000022018,0.5663207096460523,0,1.0,1.0,Rgcc
ENSMUSG00000022019,0.5663207096460523,1,0.4323899965009572,1.0,Tdrd3
ENSMUSG00000022020,0.5663207096460523,0,1.0,1.0,Naa16
ENSMUSG00000022021,0.5663207096460523,4,0.0027365078379901864,0.08885028668903815,Diaph3
ENSMUSG00000022022,0.5663207096460523,0,1.0,1.0,Mtrf1
ENSMUSG00000022023,0.5663207096460523,0,1.0,1.0,Wbp4
ENSMUSG00000022024,0.5663207096460523,1,0.4323899965009572,1.0,Sugt1
ENSMUSG00000022025,0.5663207096460523,0,1.0,1.0,Cnmd
ENSMUSG00000022026,0.5663207096460523,1,0.4323899965009572,1.0,Olfm4
ENSMUSG00000022031,0.2749129658475982,0,1.0,1.0,Elp3
ENSMUSG00000022032,0.2749129658475982,0,1.0,1.0,Scara5
ENSMUSG00000022033,0.2749129658475982,1,0.2403617651821572,1.0,Pbk
ENSMUSG00000022034,0.2749129658475982,0,1.0,1.0,Esco2
ENSMUSG00000022035,0.2749129658475982,0,1.0,1.0,Ccdc25
ENSMUSG00000022037,0.2749129658475982,0,1.0,1.0,Clu
ENSMUSG00000022039,0.2749129658475982,1,0.2403617651821572,1.0,Adam2
ENSMUSG00000022040,0.2749129658475982,0,1.0,1.0,Ephx2
ENSMUSG00000022041,0.2749129658475982,0,1.0,1.0,Chrna2
ENSMUSG00000022043,0.2749129658475982,0,1.0,1.0,Trim35
ENSMUSG00000022044,0.2749129658475982,0,1.0,1.0,Stmn4
ENSMUSG00000022048,0.2749129658475982,0,1.0,1.0,Dpysl2
ENSMUSG00000022051,0.2749129658475982,0,1.0,1.0,Bnip3l
ENSMUSG00000022052,0.2749129658475982,0,1.0,1.0,Ppp2r2a
ENSMUSG00000022053,0.2749129658475982,2,0.03152736507714968,0.5364969178257425,Ebf2
ENSMUSG00000022054,0.2749129658475982,0,1.0,1.0,Nefm
ENSMUSG00000022055,0.2749129658475982,0,1.0,1.0,Nefl
ENSMUSG00000022056,0.2749129658475982,0,1.0,1.0,Adam7
ENSMUSG00000022057,0.2749129658475982,0,1.0,1.0,Adamdec1
ENSMUSG00000022061,0.2749129658475982,0,1.0,1.0,Nkx3-1
ENSMUSG00000022064,0.5553241910121484,2,0.1074209377917532,1.0,Pibf1
ENSMUSG00000022070,0.5553241910121484,0,1.0,1.0,Bora
ENSMUSG00000022074,0.2749129658475982,1,0.2403617651821572,1.0,Tnfrsf10b
ENSMUSG00000022075,0.2749129658475982,0,1.0,1.0,Rhobtb2
ENSMUSG00000022076,0.573651722068655,4,0.0028644673549255584,0.08885028668903815,Klhl1
ENSMUSG00000022085,0.2749129658475982,1,0.2403617651821572,1.0,Pebp4
ENSMUSG00000022089,0.573651722068655,1,0.43653593694915777,1.0,Bin3
ENSMUSG00000022090,0.573651722068655,0,1.0,1.0,Pdlim2
ENSMUSG00000022091,0.573651722068655,0,1.0,1.0,Sorbs3
ENSMUSG00000022092,0.573651722068655,1,0.43653593694915777,1.0,Ppp3cc
ENSMUSG00000022094,0.573651722068655,0,1.0,1.0,Slc39a14
ENSMUSG00000022095,0.573651722068655,0,1.0,1.0,Fam160b2
ENSMUSG00000022096,0.573651722068655,0,1.0,1.0,Hr
ENSMUSG00000022097,0.573651722068655,0,1.0,1.0,Sftpc
ENSMUSG00000022098,0.573651722068655,0,1.0,1.0,Bmp1
ENSMUSG00000022099,0.573651722068655,0,1.0,1.0,Dmtn
ENSMUSG00000022100,0.573651722068655,0,1.0,1.0,Xpo7
ENSMUSG00000022101,0.573651722068655,0,1.0,1.0,Fgf17
ENSMUSG00000022102,0.573651722068655,0,1.0,1.0,Dok2
ENSMUSG00000022103,0.573651722068655,1,0.43653593694915777,1.0,Gfra2
ENSMUSG00000022105,0.5663207096460523,1,0.4323899965009572,1.0,Rb1
ENSMUSG00000022106,0.5663207096460523,0,1.0,1.0,Rcbtb2
ENSMUSG00000022108,0.5663207096460523,1,0.4323899965009572,1.0,Itm2b
ENSMUSG00000022109,0.5663207096460523,0,1.0,1.0,Med4
ENSMUSG00000022110,0.5663207096460523,0,1.0,1.0,Sucla2
ENSMUSG00000022111,0.5699862158573537,1,0.4344667659634197,1.0,Uchl3
ENSMUSG00000022112,0.573651722068655,2,0.11330380685624099,1.0,Gpc5
ENSMUSG00000022113,0.4105366956657467,0,1.0,1.0,Trim52
ENSMUSG00000022114,0.4105366956657467,0,1.0,1.0,Spry2
ENSMUSG00000022119,0.573651722068655,2,0.11330380685624099,1.0,Rbm26
ENSMUSG00000022120,0.573651722068655,1,0.43653593694915777,1.0,Rnf219
ENSMUSG00000022122,0.573651722068655,0,1.0,1.0,Ednrb
ENSMUSG00000022123,0.573651722068655,1,0.43653593694915777,1.0,Scel
ENSMUSG00000022124,0.573651722068655,0,1.0,1.0,Fbxl3
ENSMUSG00000022125,0.573651722068655,0,1.0,1.0,Cln5
ENSMUSG00000022126,0.573651722068655,0,1.0,1.0,Acod1
ENSMUSG00000022129,0.573651722068655,0,1.0,1.0,Dct
ENSMUSG00000022130,0.573651722068655,0,1.0,1.0,Tgds
ENSMUSG00000022131,0.573651722068655,1,0.43653593694915777,1.0,Gpr180
ENSMUSG00000022132,0.573651722068655,0,1.0,1.0,Cldn10
ENSMUSG00000022136,0.573651722068655,1,0.43653593694915777,1.0,Dnajc3
ENSMUSG00000022139,0.573651722068655,2,0.11330380685624099,1.0,Mbnl2
ENSMUSG00000022141,0.2987387562210567,1,0.258246837475265,1.0,Nipbl
ENSMUSG00000022142,0.2987387562210567,0,1.0,1.0,Nup155
ENSMUSG00000022144,0.2987387562210567,0,1.0,1.0,Gdnf
ENSMUSG00000022146,0.2987387562210567,0,1.0,1.0,Osmr
ENSMUSG00000022148,0.2987387562210567,0,1.0,1.0,Fyb
ENSMUSG00000022149,0.2987387562210567,0,1.0,1.0,C9
ENSMUSG00000022150,0.2987387562210567,0,1.0,1.0,Dab2
ENSMUSG00000022151,0.2877422375871528,1,0.2500451224941148,1.0,Ttc33
ENSMUSG00000022155,0.2877422375871528,0,1.0,1.0,Mroh2b
ENSMUSG00000022159,0.2749129658475982,0,1.0,1.0,Rab2b
ENSMUSG00000022160,0.2749129658475982,0,1.0,1.0,Mettl3
ENSMUSG00000022174,0.2749129658475982,0,1.0,1.0,Dad1
ENSMUSG00000022175,0.2749129658475982,0,1.0,1.0,Lrp10
ENSMUSG00000022176,0.2749129658475982,0,1.0,1.0,Rem2
ENSMUSG00000022177,0.2749129658475982,0,1.0,1.0,Haus4
ENSMUSG00000022178,0.2749129658475982,0,1.0,1.0,Ajuba
ENSMUSG00000022179,0.2749129658475982,0,1.0,1.0,4931414P19Rik
ENSMUSG00000022180,0.2749129658475982,0,1.0,1.0,Slc7a8
ENSMUSG00000022181,0.2877422375871528,0,1.0,1.0,C6
ENSMUSG00000022184,0.2877422375871528,0,1.0,1.0,Fbxo4
ENSMUSG00000022185,0.2749129658475982,0,1.0,1.0,Acin1
ENSMUSG00000022186,0.2877422375871528,1,0.2500451224941148,1.0,Oxct1
ENSMUSG00000022191,0.5186691288991353,0,1.0,1.0,Drosha
ENSMUSG00000022193,0.2749129658475982,0,1.0,1.0,Psmb5
ENSMUSG00000022194,0.2749129658475982,0,1.0,1.0,Pabpn1
ENSMUSG00000022195,0.5186691288991353,0,1.0,1.0,6030458C11Rik
ENSMUSG00000022197,0.5333311537443406,2,0.10047511480652548,1.0,Pdzd2
ENSMUSG00000022199,0.2749129658475982,0,1.0,1.0,Slc22a17
ENSMUSG00000022200,0.5333311537443406,0,1.0,1.0,Golph3
ENSMUSG00000022201,0.5333311537443406,0,1.0,1.0,Zfr
ENSMUSG00000022203,0.2749129658475982,0,1.0,1.0,Efs
ENSMUSG00000022204,0.2749129658475982,0,1.0,1.0,Ngdn
ENSMUSG00000022205,0.5333311537443406,0,1.0,1.0,Sub1
ENSMUSG00000022206,0.5333311537443406,0,1.0,1.0,Npr3
ENSMUSG00000022208,0.2749129658475982,0,1.0,1.0,Jph4
ENSMUSG00000022209,0.2749129658475982,0,1.0,1.0,Dhrs2
ENSMUSG00000022210,0.2749129658475982,0,1.0,1.0,Dhrs4
ENSMUSG00000022211,0.2749129658475982,0,1.0,1.0,Carmil3
ENSMUSG00000022212,0.2749129658475982,0,1.0,1.0,Cpne6
ENSMUSG00000022214,0.2749129658475982,0,1.0,1.0,Dcaf11
ENSMUSG00000022215,0.2749129658475982,0,1.0,1.0,Fitm1
ENSMUSG00000022216,0.2749129658475982,0,1.0,1.0,Psme1
ENSMUSG00000022217,0.2749129658475982,1,0.2403617651821572,1.0,Emc9
ENSMUSG00000022218,0.2749129658475982,0,1.0,1.0,Tgm1
ENSMUSG00000022219,0.2749129658475982,0,1.0,1.0,Cideb
ENSMUSG00000022220,0.2749129658475982,0,1.0,1.0,Adcy4
ENSMUSG00000022221,0.2749129658475982,0,1.0,1.0,Ripk3
ENSMUSG00000022223,0.2749129658475982,0,1.0,1.0,Sdr39u1
ENSMUSG00000022225,0.2749129658475982,0,1.0,1.0,Cma1
ENSMUSG00000022228,0.5663207096460523,1,0.4323899965009572,1.0,Zscan26
ENSMUSG00000022229,0.2749129658475982,0,1.0,1.0,Atp12a
ENSMUSG00000022231,0.573651722068655,1,0.43653593694915777,1.0,Sema5a
ENSMUSG00000022234,0.573651722068655,0,1.0,1.0,Cct5
ENSMUSG00000022235,0.573651722068655,1,0.43653593694915777,1.0,Cmbl
ENSMUSG00000022236,0.573651722068655,0,1.0,1.0,Ropn1l
ENSMUSG00000022237,0.573651722068655,2,0.11330380685624099,1.0,Ankrd33b
ENSMUSG00000022240,0.573651722068655,9,1.1077740421516472e-08,3.0647819588753555e-06,Ctnnd2
ENSMUSG00000022241,0.573651722068655,0,1.0,1.0,Tars
ENSMUSG00000022243,0.573651722068655,0,1.0,1.0,Slc45a2
ENSMUSG00000022244,0.573651722068655,0,1.0,1.0,Amacr
ENSMUSG00000022245,0.2749129658475982,0,1.0,1.0,Skor1
ENSMUSG00000022246,0.573651722068655,1,0.43653593694915777,1.0,Rai14
ENSMUSG00000022247,0.573651722068655,0,1.0,1.0,Brix1
ENSMUSG00000022248,0.573651722068655,0,1.0,1.0,Rad1
ENSMUSG00000022249,0.573651722068655,0,1.0,1.0,Ttc23l
ENSMUSG00000022253,0.2987387562210567,0,1.0,1.0,Nadk2
ENSMUSG00000022255,0.573651722068655,2,0.11330380685624099,1.0,Mtdh
ENSMUSG00000022257,0.573651722068655,0,1.0,1.0,Laptm4b
ENSMUSG00000022261,0.573651722068655,0,1.0,1.0,Sdc2
ENSMUSG00000022262,0.573651722068655,2,0.11330380685624099,1.0,Dnah5
ENSMUSG00000022263,0.573651722068655,5,0.0003220421377530797,0.017102132473308284,Trio
ENSMUSG00000022265,0.573651722068655,1,0.43653593694915777,1.0,Ank
ENSMUSG00000022269,0.573651722068655,2,0.11330380685624099,1.0,March11
ENSMUSG00000022270,0.573651722068655,1,0.43653593694915777,1.0,Retreg1
ENSMUSG00000022272,0.573651722068655,4,0.0028644673549255584,0.08885028668903815,Myo10
ENSMUSG00000022280,0.5406621661669432,0,1.0,1.0,Rnf19a
ENSMUSG00000022283,0.5406621661669432,0,1.0,1.0,Pabpc1
ENSMUSG00000022285,0.5406621661669432,5,0.0002460789584533766,0.017102132473308284,Ywhaz
ENSMUSG00000022286,0.5406621661669432,7,1.672585267771194e-06,0.0002561594205185651,Grhl2
ENSMUSG00000022292,0.5406621661669432,1,0.4176374960736973,1.0,Rrm2b
ENSMUSG00000022295,0.573651722068655,0,1.0,1.0,Atp6v1c1
ENSMUSG00000022296,0.573651722068655,0,1.0,1.0,Baalc
ENSMUSG00000022297,0.573651722068655,1,0.43653593694915777,1.0,Fzd6
ENSMUSG00000022299,0.573651722068655,1,0.43653593694915777,1.0,Slc25a32
ENSMUSG00000022300,0.573651722068655,0,1.0,1.0,Dcaf13
ENSMUSG00000022303,0.573651722068655,2,0.11330380685624099,1.0,Dcstamp
ENSMUSG00000022304,0.573651722068655,0,1.0,1.0,Dpys
ENSMUSG00000022305,0.573651722068655,2,0.11330380685624099,1.0,Lrp12
ENSMUSG00000022306,0.573651722068655,3,0.0205924728283804,0.38435548033210987,Zfpm2
ENSMUSG00000022307,0.573651722068655,9,1.1077740421516472e-08,3.0647819588753555e-06,Oxr1
ENSMUSG00000022309,0.573651722068655,1,0.43653593694915777,1.0,Angpt1
ENSMUSG00000022311,0.5589896972234497,4,0.0026125166825271637,0.08885028668903815,Csmd3
ENSMUSG00000022312,0.2749129658475982,1,0.2403617651821572,1.0,Eif3h
ENSMUSG00000022313,0.2749129658475982,0,1.0,1.0,Utp23
ENSMUSG00000022314,0.2749129658475982,3,0.0028217229252139055,0.08885028668903815,Rad21
ENSMUSG00000022315,0.2749129658475982,0,1.0,1.0,Slc30a8
ENSMUSG00000022321,0.573651722068655,2,0.11330380685624099,1.0,Cdh10
ENSMUSG00000022322,0.2877422375871528,0,1.0,1.0,Shcbp1
ENSMUSG00000022323,0.573651722068655,0,1.0,1.0,Rida
ENSMUSG00000022324,0.573651722068655,0,1.0,1.0,Matn2
ENSMUSG00000022325,0.573651722068655,0,1.0,1.0,Pop1
ENSMUSG00000022329,0.573651722068655,0,1.0,1.0,Stk3
ENSMUSG00000022330,0.573651722068655,0,1.0,1.0,Osr2
ENSMUSG00000022332,0.2749129658475982,3,0.0028217229252139055,0.08885028668903815,Khdrbs3
ENSMUSG00000022335,0.2749129658475982,0,1.0,1.0,Zfat
ENSMUSG00000022336,0.573651722068655,1,0.43653593694915777,1.0,Eif3e
ENSMUSG00000022337,0.520501882004786,1,0.4057777563312655,1.0,Emc2
ENSMUSG00000022338,0.520501882004786,0,1.0,1.0,Eny2
ENSMUSG00000022339,0.520501882004786,1,0.4057777563312655,1.0,Ebag9
ENSMUSG00000022340,0.520501882004786,4,0.002024198919741672,0.08885028668903815,Sybu
ENSMUSG00000022342,0.520501882004786,0,1.0,1.0,Kcnv1
ENSMUSG00000022346,0.2749129658475982,0,1.0,1.0,Myc
ENSMUSG00000022347,0.2749129658475982,0,1.0,1.0,A1bg
ENSMUSG00000022350,0.2749129658475982,1,0.2403617651821572,1.0,Washc5
ENSMUSG00000022351,0.2749129658475982,1,0.2403617651821572,1.0,Sqle
ENSMUSG00000022353,0.2749129658475982,0,1.0,1.0,Mtss1
ENSMUSG00000022354,0.2749129658475982,0,1.0,1.0,Ndufb9
ENSMUSG00000022357,0.2749129658475982,0,1.0,1.0,Klhl38
ENSMUSG00000022358,0.2749129658475982,0,1.0,1.0,Fbxo32
